32911,15274,33191,13420,11995,30462,9247.6,15830,23682,1482.4,8744.2,21033,8125.8,6775.1,32937,9512.1,11684,7717.3,24631,38541,16139,20744,6361.1,16615,44344,18054,20402,15473,48349,24396,30178,2222.4,10062,24845,9392.6,37357,25418,33966,27792,8895.9,40137,38205,31774,14523,31102,33755,25241,21722,15345,27795,17631,8793.5,44420,7770.8,29728,23692,35414,32453,7688.3,22248,13690,18038,14674,0,20967,32613,26834,10946,13063,34435,13576,1993.4,6815.8,20406,28786,22228,34575,56258,51773,9384.4,2010.1,6973.3,16822,40846,5120.4,18244,43451,28968,17369,17316,19281,3956.9,27725,16628,19445,22152,10055,8575.7,21950,29968,13856,28432,11964,15482,22943,29493,26224,25738,18027,19632,25503,24223,20187,21816,23718,24917,34113,9018.9,17720,14504,10268,26177,13448,33677,31622,5328.4,17306,46186,13231,31408,10692,38942,43477,13515,30833,17134,17354,8910,10323,4352.9,29090,7594.1,33876,7207.3,21663,13933,24671,3264.8,19791,13222,15107,38215,20645,9045.2,5115.1,22084,48304,21054,12586,8086,17094,5672.8,15413,35480,11043,33877,19314,17615,24254,29175,32330,21463,29864,31331,16211,9079.4,10062,29874,19181,14370,6391.1,9262.8,16470,20667,30041,22140,2057.6,9004.3,5077.7,9990.8,14845,34461,8000.1,23971,8900.7,18804,19245,6856.1,4690.1,17300,29436,10507,45354,25867,19097,28895,13378,10368,26387,30914,33753,21749,28075,8111.8,30474,41240,42247,52908,20725,36965,32574,29488,23483,37828,22109,9859.4,11861,22983,25922,14518,9756.2,37166,39925,23639,24742,30981,26922,29249,17983,31978,21994,15586,38640,13390,10960,30980,15753,12628,8819.1,5834.6
56806,5747,9999.3,8934.9,9862.2,11952,12062,38226,2433.2,20201,13108,41947,16349,14556,58201,12703,7770,12939,2709.9,53307,3699.7,2137,16476,37778,59633,41959,42654,39990,66447,2952.5,10350,23058,30543,3124.4,12498,61723,21327,10917,54250,13708,54120,62284,57985,38458,55419,63282,43916,38924,35741,45469,19320,12693,61550,13444,52791,3953.4,50821,9548.2,14976,1239.2,6930.4,39319,7971.2,19246,0,59265,46939,10157,8821.8,59328,7654.2,24610,13950,3374.6,5558.3,2185.6,53169,69383,64094,12122,23534,15519,2581.8,62550,15381,37984,59853,52205,40516,3441.3,41271,19118,9714.4,37689,35386,48758,11605,14413,43290,8870.3,6559,7381.3,8362.5,7155,44199,51892,52813,7715.7,34890,2219,4707.1,47888,626.59,2362.1,3076.4,50840,53384,13964,39761,38079,11831,45276,6207.3,56624,10102,17039,5412.5,77272,7937.7,10841,10220,59199,64054,7979,10533,41306,39751,12744,11794,17524,5378.9,14647,57443,15069,43533,5734.4,51811,19003,39752,7540.6,7082.3,61005,2553,13206,15155,3583.6,68314,1644.2,34102,13276,36403,16434,7494.1,62446,11238,10133,41047,4136.9,43796,48153,50130,2512.7,8503.5,59150,35914,14611,10252,12757,2690.5,38823,15406,12450,37148,42261,47340,42451,17806,14448,17515,28221,36860,56859,14872,44772,13194,2057.9,39973,30290,19247,38683,8181.5,31865,73030,50895,36624,52162,8544.8,11186,45348,51537,10351,47141,51267,18349,48166,58740,56027,77076,39229,59679,55799,55658,3329,56693,44553,31777,9084.8,1897.7,6762.1,8252.2,34279,66162,64119,482.63,43389,55370,54034,45378,41720,54326,3425.1,39024,59622,38863,10458,10517,6634.5,32521,12674,15255
3577,50724,61629,51051,44080,69033,41554,19752,56427,40778,45883,15740,40130,42879,2219.4,46051,51232,43602,57278,1766.5,48640,53766,38106,19414,5994.6,17913,16468,17745,9346.6,60179,74335,36437,25603,61048,45355,3736,55394,64021,4645.8,45366,3862.6,2728.8,20254,22405,8316.8,3635.6,9342,14711,18254,8265.3,42275,43169,7097.8,44797,8447.7,64484,3629.3,61870,47277,55532,49555,18066,47432,34788,51660,0,7740.4,44001,45365,3249.5,48536,33375,41560,58545,63412,53087,4724.3,18433,13638,42881,35531,42426,54485,4194.3,40749,16687,4769.1,8688.5,20993,50145,14026,39972,68175,19628,16627,12552,42329,44748,14818,69889,52131,58431,48913,53381,13641,4212.2,9375,67325,16888,58201,66483,11836,60027,52210,62510,9954,5679.1,47889,19118,19839,45538,7774.3,51014,3230.2,66951,43463,53284,17041,50673,70443,49434,3031.8,11972,48150,66990,17888,16053,44270,47505,40306,64687,42389,5268.2,40742,13513,46828,9421.3,42373,16113,47028,50213,2909.9,60557,41707,41001,58198,8758.5,54981,21518,47528,18875,42293,45747,3313.5,44585,60545,16712,55010,9610.1,8647,4178.5,56831,64324,3850.1,18016,44796,46656,70838,55955,21886,41866,40820,21579,15507,6329.6,14496,39233,43612,41018,26913,21255,3597,41141,12312,47949,54395,17476,27248,35506,19541,63938,22237,11393,10954,16268,18717,44434,47724,7474,4939.8,68694,12745,9406,43092,6812.1,7509.3,5230,18242,17044,3578.3,5514.3,5609.5,56034,2825.2,13765,24973,53261,52060,58134,47860,24619,5483.4,2866.9,58855,13433,16697,8076.5,8660.7,19589,5782,58893,21687,5402.4,21050,50264,74143,53035,22011,44420,41245
8481.4,46835,57341,36461,40824,61888,37387,11221,50797,30107,33779,6139.3,31532,32779,7401.1,34708,43233,35075,49824,8638.6,44286,48337,34693,9840.1,15307,10945,6796.3,10652,17308,47708,60360,26637,16051,56150,39459,12187,54167,54623,3253.9,37851,10625,10669,17509,12964,9253.3,10969,4003.9,6777.8,11586,4818,36539,37027,16161,37896,3027.5,48865,6370.4,63761,35702,49910,38441,8464.6,38663,26766,50047,8612.9,0,40267,36342,9231.1,37710,26806,32053,51689,52120,48211,4819.3,25512,19544,37535,24117,31287,47503,11737,35032,10666,13433,3680.7,10831,48743,7053.5,28817,53744,11958,8899.2,3881.5,36946,34680,6455,57470,39844,58754,41236,40859,4805.8,4690,4817.8,59870,9362.4,48876,57449,3056.9,48931,51003,49432,2769.4,4465.9,32907,9859.1,11652,34732,3453.5,44060,5534,59139,33298,44318,23572,41295,56475,41452,11912,20825,38079,65531,9522.9,9144.6,33338,40912,32656,57640,32903,4209.8,35047,6342.6,40740,1599.5,29773,7833.8,44937,38101,9764.5,44253,38453,35231,55183,18084,43162,15582,32142,11633,29203,37931,10602,42057,56562,8950.6,42155,2162.7,3026.4,6388.8,43333,62022,6566.8,10531,32820,37104,64201,42474,12765,30561,34103,12167,8374.5,4498.2,4859.9,26981,35165,31907,16550,11712,10788,32468,4503.1,33195,48792,7706.9,23112,29891,9849.7,54662,15851,21314,4991,8881.8,13506,37044,36743,1002.2,5063.3,53177,5137.1,2299.6,31052,5309.4,10240,13252,26783,6820.2,11095,5594.1,3475.7,50612,10402,4954,16211,37953,50892,56034,37650,18754,13224,10599,51258,3840.1,17219,4428.3,4438.3,10913,3996.4,51211,11343,12034,12321,37957,62728,40710,14205,39692,31926
44964,3222.6,19451,971.07,550.41,19232,2775.8,28148,9182.8,10249,2623.8,34786,5342.8,6190.2,50436,3710.1,1010.1,3433.4,10986,51556,5699.7,9043.4,6389.8,33027,50747,28757,30760,27300,54924,12412,21358,13406,19991,10971,3166.1,53160,24522,20234,40934,4794.2,52242,51973,45508,27251,44109,52937,41697,31228,30046,37407,17766,3507.8,55839,4302.9,40764,11555,47424,20434,4249.7,8374.6,2020.6,34057,2136.7,11575,8520.4,52228,35602,0,809.25,45007,1333.4,13990,5111,11181,16207,10521,47074,68219,65972,3620.7,13375,7406,6757.1,53161,7990.3,29895,55277,35554,29349,5558.7,34623,8414.9,19596,28216,31877,37697,1394.1,5304,31073,17313,3068,17434,980.97,2836,35070,41816,42443,15159,30291,8672.1,14613,33378,9536.7,8251.6,9932.5,34423,45271,9944.3,31853,29384,2867,37987,3151.3,41829,17767,7696.4,3990.5,66596,1944.8,21797,1523.8,54886,55306,835.77,21720,30022,28542,4226.8,1901.7,7569.8,15840,5769.1,39235,7080.2,35827,2833.1,40926,8239,33554,2590.8,2414.2,47881,8469.3,3634.6,6764.7,11827,57061,8787.5,23694,4853.9,29058,9752.1,2726,47981,1401,18544,33014,6117.2,35259,42104,47501,8180.4,17284,43635,25689,5310.3,2401.1,22748,8367.8,28796,7726.4,4144,25247,29282,37309,34826,11007,5574.6,7360.5,21810,25685,51229,6026.9,33848,3060.5,8565.9,33046,18050,8345.9,26860,18789,21302,62326,37390,32660,41679,984.2,1417.3,39197,41058,17235,36731,36769,8295.4,39756,50354,57496,60616,30633,50939,40895,44247,10269,51724,36758,21995,1177.8,10773,15045,1288,21049,49327,51141,9318.8,36961,41826,41853,37189,31109,45291,11427,27082,55133,24228,1451.3,19450,3175.8,22838,3205,6611.4
47045,2407,18313,187.16,1180.2,19031,3742.2,30112,9651.6,11945,3867.8,35662,6295.6,7326.8,51471,4186.1,251.67,4955.2,10973,49659,4980,8044.8,6544.3,29442,50110,31141,35270,27678,62718,11465,20891,15590,22132,10050,3729.4,54968,22044,18622,47980,5095.2,49671,47790,50886,27915,51101,53944,41899,36396,26223,41265,20265,4773.5,52442,5307.5,44072,9777.6,51132,18854,4857.1,9165.7,1268,34972,1380.4,12866,8511.3,47592,37994,871.8,0,44857,575.65,15611,6832.2,9771.8,15646,11007,44771,68256,61181,4598.7,14711,7716.7,5291.5,54427,7920.5,30294,48632,43124,29439,5380.8,33214,9502.8,18998,26135,31074,33485,2010.1,5376.3,37332,18534,2773,16923,79.836,3285.6,35997,45273,36992,16802,32823,6538.8,14843,35007,8957.9,8031.1,8761.1,42108,47990,10291,30588,30220,3556.7,38170,3286.9,43231,17491,8711.4,3496.5,58156,1115.8,19228,2413.2,52447,63749,301.4,20528,30191,29825,4793.5,2647.9,8648.9,15713,6973.9,45124,7251.7,31066,2339.3,35561,9835.8,35066,1629.4,1476.9,49869,8347,4838.8,7302.1,10438,59520,6660.8,24358,5152,30752,10932,1663.9,53881,1812.3,19735,34090,4496.7,35445,39921,49618,7656.5,17854,46259,30216,6231.2,2563.4,21855,6867.7,27296,8277.4,5032.5,30121,31225,41592,36220,10523,6777.4,7405.2,24135,31264,52211,7192.6,37580,4209.1,6664.9,31026,18105,9897.5,27806,14715,25774,59852,38841,28422,42757,153.66,2203.5,38427,39911,17447,36305,41571,8680.6,41900,54383,49766,61589,30899,49892,41919,43724,9258.2,52989,34473,25460,237.11,8942.6,13894,511.76,23401,53516,51125,8615.8,33694,44912,44609,41269,29966,43932,11204,29740,55446,29361,2552.6,19707,3027.4,26039,3775.5,7207.7
126.49,52431,68862,48143,43291,63582,49079,20848,53618,40252,43185,16870,47180,38497,2296.1,47550,50168,45090,58842,1598.1,49384,60387,41768,19750,6390.9,19978,16335,20458,8281,64918,63541,37255,24364,56398,46183,1858.3,61435,69738,6204.8,44106,836.11,1885.8,23035,24586,12250,1016.6,10006,13416,22103,8385.6,46285,47401,7834.3,41646,8848.5,55023,6454.9,73519,40658,62245,48731,18880,53375,34185,53969,3143.7,10136,44972,48029,0,47111,34505,38615,55225,57652,63002,8238,20089,15720,48696,31244,38270,59149,6814.9,43038,17395,8061.1,10074,19951,50515,15653,42493,68438,18826,18667,12169,45827,41226,13298,72464,48269,65836,53193,53254,12978,4861.6,9645.5,58439,19018,60608,61276,12400,60729,57254,59380,10724,8367.9,42449,20329,20897,49054,9303,46683,4381.5,72555,41728,56649,16916,49272,69385,47676,2342.9,13396,45658,63016,17446,18002,41453,44423,37010,65611,45207,8896.1,38512,15010,52448,11704,35924,15001,48242,46685,267.97,58011,45570,38484,65543,10486,55308,26416,45965,20068,36592,55729,989.35,43662,60747,19037,55644,9353,8159.8,6505.3,52561,65899,3291.4,21083,44385,49917,67772,56659,20784,42452,46621,20603,15330,6635.4,13420,34555,40911,45016,24676,18870,904.91,42514,14015,42186,58565,16368,32373,36615,19133,68033,22729,12044,10589,17248,21057,51218,48602,8822.2,4942.6,70890,15218,10324,41568,7194,10019,4846.5,19605,14698,1136.2,4976.5,6483,54804,1765.7,15467,27144,50014,57097,64307,52573,28375,7591.9,4614.4,54158,13484,21887,7162.5,9210.2,19797,7395.4,57866,21239,8687.6,21343,42486,68404,47994,26622,45046,45637
48048,2219,16671,461.79,1826,18968,4402.5,31188,8659.8,11930,4378.8,34256,7294,7471.7,52286,5415,549.48,5308.3,10012,49716,4731.7,7868.2,7006.7,31379,52095,32392,36776,30757,62967,11211,18973,14525,24899,11377,4129.3,55445,24163,18765,43540,6234.1,45633,56406,47454,26537,46014,54297,36856,34668,27141,43289,18454,5113.7,54835,6612.9,37729,9021,51374,19632,6312.4,8311.4,1248.8,32856,924.48,12680,8866.1,47973,37649,1399.8,585.59,54522,0,16504,7001.4,8075.5,14752,9329.4,41971,61527,68038,5018,15651,8792.7,5727.2,49573,9151.8,33735,54027,40544,27449,5160.1,34554,9895.5,17096,32047,32376,40201,2445.7,6501.1,38455,15346,2254.8,16273,490.54,3504.6,32793,46824,40767,14744,29819,6353.2,11941,35385,9100.8,7177.1,9303,35045,48547,12302,33243,26118,3704.2,42673,3585.5,48281,18288,8884.8,2977.6,60438,1252.6,20398,3261.3,46954,59872,778.01,19581,29747,32156,5597.1,2974.3,9528.1,13718,7555.2,47869,8408.5,31601,2002.5,37729,10924,32522,1036.2,948.25,53478,6714.5,5102.6,9244.4,9571.4,57436,6467,27444,6704.5,31746,10950,1212.7,52339,2423.5,17942,33161,4617.1,37937,38920,43694,7219.6,17523,44701,32145,6100.8,3027.4,19154,6062.5,25338,8274.3,5483.1,29018,32294,41209,37773,11326,7454,7873.6,22973,32833,54974,6962.6,38583,4127.8,6746.8,31632,21658,9253.2,29154,16837,22582,58360,41457,31812,43618,542.39,2740.9,43666,49148,17302,38216,42141,9890.7,43963,54634,56589,68718,36881,49365,48846,43593,9222.4,47827,37218,24380,313.47,8962.3,13202,354.54,22263,51409,56019,7864.3,38746,49368,44785,42962,31248,46112,9160.7,29668,51185,27965,2730.3,19811,3205,23163,5028,8945.1
35128,17192,32115,13605,13246,31087,12064,14962,23193,3163.8,10843,18932,8347.6,8956.2,33629,10127,15657,10588,23336,33368,18651,23465,8214.7,15702,38798,15605,18070,15152,41330,26145,34255,419.7,8334,25264,11780,37963,27592,32614,28447,10757,32572,38894,34173,11956,35326,35801,23692,17911,14418,26038,18973,10274,37347,9973.1,27691,26597,30684,33478,9147.3,23235,16164,18077,14493,1874.4,24785,36685,25338,12836,14803,33397,14614,0,8031.3,24900,31010,22089,29878,55597,44398,11108,1433.8,8437.1,18880,41212,6988.7,15637,38820,23415,13140,18365,20759,5893.8,32452,12847,15111,21599,11512,8908.5,22024,33941,18154,32929,14305,16922,20560,27940,23519,29932,14434,21057,26958,23208,22840,20432,22531,24659,26799,10426,17093,14616,11856,24556,17010,29651,34509,6741.1,19160,48619,14443,37759,12526,38523,48382,15432,32103,17053,18627,9547.8,11975,6146.8,29617,8397.5,31232,8084.5,18872,16813,23947,5224.1,19460,16949,15512,35894,22990,10635,6944.9,26186,41543,21424,11622,9205.9,16033,7239.6,17470,36966,13416,31492,16644,20523,25801,25787,34817,21228,30212,34415,13571,9875.9,13301,34893,23434,12221,7225.9,9617.3,14604,18460,28667,19474,3792.7,8860.8,6442.4,6828,13715,37724,9470.9,23391,11617,22331,17155,4952,5555.3,16093,31563,9793.8,44243,24294,17829,27679,14657,11790,28996,27249,30077,20488,22793,7865.3,28671,33337,40349,48097,20186,33854,30167,27417,25400,36268,21571,9776.2,15359,24992,31391,16035,8978.8,36807,33113,22415,21728,30733,28979,23434,14564,30257,26211,14985,35269,11773,11605,32324,16868,9373.8,9734.2,7171.5
39612,9773,26900,5973.1,5005.5,26174,3080.3,20792,16411,6273.4,2991.7,26176,1273.3,548.22,42820,1783.9,6938.3,4302.7,17732,38048,10709,15866,2092.7,25959,45107,26922,25965,23673,48402,17992,24717,8388.1,15981,17739,2678.4,46220,27177,24485,39115,1266.9,42023,41662,37976,20511,45316,39521,30514,26230,23558,30716,18759,5007.9,45007,3548.4,33359,17718,39104,22823,1184.7,15868,7163,26273,8173.6,7975.7,13706,38892,33094,5046.1,5759.7,40691,7280.6,7940.7,0,16017,22143,17482,35268,62413,55444,2209.1,9953.9,1609.3,12987,42706,5111.4,25138,48526,31799,23930,10532,28163,4368.4,22096,22881,22690,28120,4099.9,694.09,28881,24658,8799.5,23698,6689.9,8583.8,28314,40497,33668,23116,23089,12264,20063,31850,15652,14468,15630,33927,41502,12975,26260,21401,3046.8,33548,8639.5,35821,23155,2133.8,9242.7,61581,7786.7,26104,3759.1,45144,54435,6019.9,24550,26587,27101,1328.5,3984.7,2745.4,22816,923.85,40602,975.57,29950,9444.8,31444,5368.3,27915,7334.4,8528.3,40335,15169,4155.5,4454,18816,48147,13462,19055,1165.6,24041,10535,7523.9,46283,4279.9,23396,27245,11266,33090,35544,41782,14669,22211,39455,23327,777.65,3922.8,27616,13951,22367,7393.1,1589.1,21468,24089,37981,27726,5396.7,1296.1,4295.9,15172,21677,47365,7254.5,29587,2605.4,13396,25632,13049,3222.3,26319,21602,18928,52167,32738,26923,34765,6876,4337,32067,41349,24659,29606,32263,3297.5,32199,45733,48745,54511,25784,42409,34138,40311,16751,48322,29516,17124,6363.2,14635,21957,6740.9,15461,51726,47406,15786,32194,43306,34457,33655,23527,35493,16936,23108,41296,22340,4328.8,26130,9466,19342,4605.7,6864.4
61137,7054.8,9054.4,9977.7,10076,10470,12036,35547,1075.2,20091,13293,45208,14596,14724,51451,15077,9813.6,13731,2237.5,57318,5101.7,1901.5,17828,42888,63290,42296,39989,41609,66966,2453.6,10541,26027,32668,1782.4,12135,62079,22411,10773,52502,15213,53235,59866,52075,38667,58484,55251,52801,43942,34539,50964,22474,13394,66898,13859,47796,635.18,54448,8956.3,14252,2677.3,8102.9,45176,8303,20099,3552.3,60306,50423,9497.7,9146.5,56530,8357,25127,14497,0,5825.1,6253.6,50775,78791,76422,12590,26490,15775,4437.6,66216,18926,36743,61663,53626,41229,4386.3,41204,16892,11078,36095,39563,48754,10660,13961,46661,9291,7132.8,7690,9465.7,8932.6,40341,54809,47712,6404.7,36669,2357.2,4359.3,49751,3108.5,2209.2,952.11,51622,55151,15238,37317,36765,13757,46406,7579.3,50239,9114.5,19200,6617.4,71948,8041.5,11365,11445,59406,62475,9220.3,10078,37729,42929,15209,11887,16803,5794.3,16716,57522,18135,42735,6801.4,50228,18500,39872,8121.1,7421.2,62364,1583.4,14450,17940,1729.7,64133,4760.9,33381,15355,39779,18821,7828.5,58376,10811,9175.4,44967,4914.9,47902,53523,61294,2181,7948.9,58824,40818,16106,12991,11669,2529.3,39213,17850,13490,36976,39095,52159,41832,18734,15309,17872,32971,35504,55549,14544,43729,11982,2360.2,40584,25897,19444,38768,7192.3,31460,72178,49634,44385,51101,9397.4,12077,53395,51812,8974,48922,53520,17640,51647,66170,56901,76187,44628,62108,54327,49149,749.42,62234,42387,30340,9414.6,1739.2,6702.1,9524.4,32398,66040,63686,3349.4,45217,55677,51597,49981,41279,52499,1104.5,35610,57695,34925,11250,10876,8425.1,32214,13076,17560
66974,11500,3806.2,15795,15594,5264.8,18729,43942,5068.3,24335,18827,52440,21386,19471,61830,19459,14704,17618,3447.9,57275,10224,6027.2,20029,47529,62536,44031,50353,40456,76813,3398.3,4376.9,30042,35980,3272.5,16523,61263,20140,6187.4,62768,18284,66942,70665,62858,38061,63212,65695,49613,49517,39873,58288,23269,18097,63341,18491,53260,5123,62296,4565.1,19617,5543.3,11912,49042,13002,26790,6101.2,60004,52754,14646,14113,63184,14519,27832,22762,5567.9,0,5354.2,64769,82580,70659,17905,30303,20309,8424.4,72194,20733,41678,68804,51159,40226,10044,48267,21497,5633.1,42933,46457,48728,17883,21376,53891,3589.1,10790,2074.5,14221,13154,47731,61671,50111,1615.9,42872,6794.8,1790.2,54705,5244.1,7427.2,5190,57099,57858,18937,41063,41321,16739,59671,11579,58174,4539.1,24614,12198,71314,13782,5445.6,17617,61196,69765,13468,4974.7,48032,44133,18159,18346,24845,147.02,22276,61236,22518,51381,11676,57863,26009,43799,12031,12223,58873,7068.2,18354,19938,4119.2,72500,7839.3,36370,19040,46111,21531,13775,68427,17540,3612.3,47285,10081,55130,50802,63771,6863.1,3067.6,62512,40426,20020,17709,5213,8012,40390,20156,19347,44535,50800,57306,52196,27980,20473,21412,36340,40298,63154,19654,54001,18223,7550.5,48063,34983,22725,41811,1805.7,39004,68504,50591,42540,57350,13629,16870,58479,57604,3849.5,44869,55011,24677,55647,67102,68630,80726,47704,65368,62050,53438,4912.6,68189,47070,36396,15283,5435.1,825.37,13742,38586,72932,59642,5112.7,52031,60185,55790,56613,47984,60844,4529.8,42608,62108,37969,16719,4698.4,13205,42881,16429,19807
53325,7557.7,8812,9116,11108,10467,12802,40643,4741.5,22733,12167,41630,17470,17595,55149,14217,10182,14994,4101.3,61638,5479.9,4468.5,15248,42762,59788,43090,38632,36341,63581,4049.6,10257,22735,31461,5115,13174,65898,17352,9865.3,58428,14584,57159,56675,56986,33321,61808,54205,52968,46945,36325,49917,19166,14709,61513,14129,45071,5995.5,54287,8606.8,14016,3382.9,8459.4,39483,8102.9,20487,2181.7,56573,45946,10609,10532,60811,9148.9,25487,17270,5843.7,5447,0,56005,69393,74073,13077,25063,16181,4491.4,62246,18222,39255,68009,51096,39542,5099,46170,19138,7280,41587,39600,49624,13245,17135,44124,6665.3,7148.3,5954.5,11023,8530.4,45181,50819,52579,5450.3,43653,4242,4567,50066,3049.3,4626.2,5079.7,45611,56143,16061,40391,37238,13973,51284,8110.6,56221,9240.2,18486,7512.8,78334,9106.5,9969.4,12315,63329,75794,9572.3,10678,39177,44355,15906,12171,18812,4922.7,16676,58316,16993,41488,8202.5,48894,17180,44399,7905.4,8145.1,60087,5525.9,12839,16239,6040,69154,2540.7,32848,15537,37545,16884,7969.7,64997,11450,8584.5,40489,5010.5,46165,47410,60656,4961.3,6423.6,59922,37483,16161,12115,10710,4581.5,34554,17846,14593,39121,41294,53753,47392,21714,16432,16730,30705,35182,60782,13924,46202,14432,4308,39837,31163,20214,39978,6578.7,37108,75325,51763,41323,53077,9151.6,13291,52186,52771,7439,47729,53060,20903,55594,63603,60793,76975,47139,61008,53301,52898,5951.5,61113,41645,30705,10196,4542.5,5461.8,9640.8,35168,58035,65555,2374.4,44614,49891,51761,49407,35912,58021,5619.2,42237,64961,40367,11057,9845.4,7566.8,32961,14694,16761
7743.7,47647,66555,48928,44154,70202,37362,17218,57593,32127,38433,11808,37690,40783,6199.2,42352,42508,37208,61131,5476.4,53130,48506,35893,14868,10107,13602,11025,15845,12750,53983,67107,31400,22264,51555,38917,9131.8,54276,61480,3049,42296,8551.3,7270.4,14824,18556,5599.7,7245.6,7678.3,10996,17688,7515.4,44221,40679,10979,42566,5327.9,53321,1656.6,63368,38041,56916,46282,13277,45613,32229,50984,4521.9,5100.7,45171,41739,6892,41539,29011,38476,49202,63132,56094,0,20761,18229,37909,29027,41176,55028,7457.6,38507,15814,7861.6,6697.6,17403,46241,12289,34039,64253,16335,15152,8990.8,47186,42336,10686,60840,45833,55520,48128,44896,9549.1,4537,7245.9,58394,14747,49945,57241,8243.7,52113,54345,49154,6833.2,673.02,35822,15103,17919,42555,6327.6,46647,4632.9,63918,39378,52219,20424,49074,58385,46679,7170.7,14276,45398,66418,14135,13341,41747,41406,33916,64021,41606,1133.4,39900,11642,45018,6033.7,34877,12053,49795,49315,7759.3,48937,43296,40696,57287,14428,50035,18186,42247,16279,33898,51143,7928,45934,58101,13589,48584,5918.1,5862.6,1832.1,48243,58745,6632.8,14470,39889,44007,67108,55567,17719,36698,39530,17158,11980,5696.2,9671.5,32843,35386,37177,20756,14159,7545.8,39034,8738.3,43446,56209,11767,27029,38532,13501,65801,19080,13818,7722,14908,12387,43037,44418,4284.2,6020.6,65194,8823.7,6569.2,39747,6888.4,6688.6,10305,20218,12848,7428.8,7335.2,3386.5,58533,7442.4,9777.8,23181,48105,51517,57125,44136,22941,8903.4,6144.5,58141,8019.2,13703,6932.7,6651.4,15207,950.6,54734,15916,7686.5,16192,41341,58713,42655,18284,40692,35025
19084,74915,77536,73704,67470,91676,66922,36476,74210,56667,65994,32597,65878,59062,19883,64010,66338,66800,85757,19911,75436,78741,58286,38409,14860,35250,33056,39307,12516,81113,80526,51144,40861,86336,57468,19579,70405,90781,25052,63503,19985,20233,24704,42429,21869,19653,28854,33095,38646,28364,62048,65592,12777,63579,25863,75332,20428,85464,57325,74365,64324,37472,67771,50749,79472,20805,26865,70223,70763,20385,73732,52065,66072,70628,76655,72089,20585,0,6204.4,64106,52708,60276,74904,17028,59027,36154,14501,29208,38651,74415,33289,59689,91108,38626,37928,27919,63552,56052,32521,86163,63305,88732,66530,66201,34162,22724,28254,84382,35628,81777,74879,27734,71653,78274,81085,30077,21459,57571,36983,36861,59757,27907,66828,21332,81087,55774,64839,3907.7,64511,94128,63004,17311,7295.1,62952,82617,35586,38767,66344,64870,63306,77663,58248,22271,64660,32184,76529,29536,55902,36456,68028,64366,20753,73625,68796,56829,83121,12637,76723,38789,62076,38446,61321,65218,21731,68471,82712,36058,72215,29646,27653,19702,79124,79051,23608,37626,59927,70542,87470,73160,44336,66205,68016,41520,35599,23907,29945,55909,63959,60729,47976,40325,21099,63134,34125,66560,67810,32515,45927,53118,35778,81666,41324,7357.6,28519,35713,28611,70400,65801,28265,24075,79049,32965,28780,64169,24788,16175,15150,1466.2,33716,21972,23776,25705,85073,18410,30758,47914,63390,75325,84226,70235,49044,15226,17539,78076,30754,22527,25090,27200,37188,23619,73476,39469,16569,41035,60331,89355,69143,44601,68254,63038
16653,62923,81039,59445,64864,75522,61005,33284,70684,53643,53629,25496,51237,59726,15997,53040,57211,54038,76320,16578,63030,73705,56564,29025,8253.9,29071,27315,34329,10575,71183,80459,46658,40999,77655,53719,14745,74195,89608,18417,54838,16447,13853,18871,32392,14355,13671,23940,27924,35995,24278,53497,53738,8968.8,61106,21332,75681,16248,77755,56229,63592,59837,28792,57768,49000,67742,14192,22781,59580,56220,16554,61863,50112,60860,65946,82402,64437,15821,6438.8,0,62686,48235,57660,73684,10220,52898,30275,9616.8,22984,32840,66938,30412,52614,72205,34528,32196,26643,60064,52245,25318,79811,60784,78019,64048,58320,26496,16780,20512,80598,31931,70394,72605,22680,64872,70165,65065,25336,18422,52345,31029,35443,59298,21393,58126,16460,72541,56186,70798,2411.2,57553,81590,64017,12951,2363.5,57808,84185,29237,31521,57280,56570,57673,69896,55346,17879,56423,27363,66418,24372,54281,30111,60926,67218,15981,63685,60113,57930,66601,7544.5,74334,35791,55133,31569,49011,58265,15064,59152,71836,28913,62674,24982,21276,15771,67032,77138,17209,30155,58698,58854,86226,68358,33510,59232,57746,36269,31160,20343,27739,52406,54169,55328,42419,31939,13593,53713,25003,59671,72518,28117,41617,53744,30856,83242,35344,3454.4,23140,28965,20114,60162,61398,21119,17919,79972,25025,21415,49191,19704,9303.4,11612,4265.2,27099,14209,20483,17326,75904,13748,28489,37178,60595,76784,82015,62796,35012,7972.3,10501,67328,25920,17834,21294,20947,30824,17218,67478,35943,10351,35194,61483,74113,69560,35145,55788,58788
